rec_id,noise_rec,snr_target_db,fs_target,snr_in_db,snr_out_db,snr_improve_db,rmse,nrmse_std,prd_percent,z_snr_out_db,z_snr_improve_db,z_rmse,z_nrmse_std,z_prd_percent,zref_offset,n_samples_eval
114,bw,10,250.0,9.999999996636852,2.321648665686062,-7.67835133095079,0.08672529964419146,0.7654513030188598,76.54513030255379,2.3216486997624957,-7.678351296874356,0.08672530019096852,0.7654513000158455,76.54513000225236,-0.19742323458194733,7500
114,bw,15,250.0,14.99999998932143,2.358095556160709,-12.641904433160722,0.08636215375677665,0.7622461195966285,76.22461196032783,2.358095580325869,-12.641904408995561,0.08636215439981011,0.7622461174759707,76.22461174826208,-0.19742323458194733,7500
115,bw,0,250.0,-2.129427911648189e-11,4.632998736776324,4.632998736797618,0.19011678174813296,0.5866108117616592,58.66108117634483,4.632998686380467,4.632998686401761,0.1901167823925397,0.5866108151651972,58.66108151669861,-0.5562321841716766,7500
115,bw,5,250.0,4.999999999889303,4.7103291329200205,-0.28967086696928224,0.1884316861020622,0.581411400558985,58.14114005607582,4.710329067607622,-0.2896709322816804,0.18843168706435667,0.5814114049308311,58.14114049326044,-0.5562321841716766,7500
115,bw,10,250.0,9.999999999606583,4.729076607821762,-5.270923391784821,0.1880254169893875,0.580157845497783,58.015784549955235,4.729076576288598,-5.270923423317985,0.18802541721838048,0.580157847603982,58.01578476057515,-0.5562321841716766,7500
115,bw,15,250.0,14.999999998712548,4.770748682077852,-10.229251316634695,0.187125492673643,0.5773811030738434,57.73811030756042,4.770748638144552,-10.229251360567996,0.1871254931686838,0.5773811059942416,57.73811059960023,-0.5562321841716766,7500
116,bw,0,250.0,7.867947799601143e-12,5.311454109732242,5.311454109724374,0.3238950626107346,0.5425344177265519,54.25344177274502,5.311454107515642,5.311454107507774,0.3238950624142541,0.5425344178650042,54.25344178659023,-1.1009538173675537,7500
116,bw,5,250.0,4.99999999998152,5.581663043427337,0.5816630434458174,0.3139741411100144,0.5259165621583959,52.59165621592666,5.581663057074327,0.5816630570928076,0.31397414034612137,0.5259165613320927,52.59165613329635,-1.1009538173675537,7500
116,bw,10,250.0,9.9999999998982,5.662816314874503,-4.337183685023698,0.31105430581688,0.5210257462013711,52.10257462022337,5.66281631974693,-4.337183680151271,0.3110543053743206,0.521025745909097,52.10257459099598,-1.1009538173675537,7500
116,bw,15,250.0,14.999999999634726,5.673492069931726,-9.326507929703,0.3106722263977548,0.5203857511563417,52.03857511572032,5.673492085251071,-9.326507914383654,0.3106722255820793,0.5203857502385347,52.03857502393964,-1.1009538173675537,7500
117,bw,0,250.0,-6.22642136971257e-11,2.655105177310688,2.6551051773729526,0.16919674561044992,0.7366220945518709,73.66220945550411,2.65510523957822,2.6551052396404846,0.16919674563355583,0.7366220892711637,73.66220892743337,-0.8433869183063507,7500
117,bw,5,250.0,4.999999999759744,2.701260955284455,-2.298739044475289,0.16830003896036244,0.7327181546244044,73.27181546275578,2.7012610068306313,-2.298738992929113,0.1683000391910857,0.7327181502761085,73.27181502792617,-0.8433869183063507,7500
117,bw,10,250.0,9.99999999919688,2.713524859869802,-7.286475139327079,0.16806257805952554,0.731684334821798,73.16843348249468,2.713524912450021,-7.28647508674686,0.1680625782699156,0.7316843303925311,73.16843303956797,-0.8433869183063507,7500
117,bw,15,250.0,14.999999997416957,2.7333234767884096,-12.266676520628547,0.16767993248442004,0.7300184328921344,73.00184328952761,2.733323509944692,-12.266676487472264,0.16767993306930756,0.7300184301054656,73.00184301086072,-0.8433869183063507,7500
118,bw,0,250.0,-1.0848201835004753e-11,4.117031750950578,4.117031750961426,0.2333726920634079,0.6225129816104987,62.25129816121402,4.117031718363554,4.1170317183744025,0.2333726965074056,0.622512983945993,62.25129839476343,-0.9657343924045563,7500
118,bw,5,250.0,4.999999999922333,4.156731391345834,-0.8432686085764995,0.23230847507119642,0.6196742223407461,61.967422234238,4.156731362702218,-0.843268637220115,0.23230847938946037,0.619674224384257,61.9674224385891,-0.9657343924045563,7500
118,bw,10,250.0,9.999999999711038,4.200997980050848,-5.799002019660191,0.23112755471792687,0.6165241611932378,61.65241611948633,4.200997965235874,-5.799002034475164,0.23112755864626547,0.6165241622448042,61.652416224642984,-0.9657343924045563,7500
118,bw,15,250.0,14.999999999042856,4.182723097172914,-10.817276901869942,0.2316143529273165,0.6178226773224834,61.782267732411235,4.182723083266186,-10.81727691577667,0.23161435683971,0.6178226783116615,61.782267831329044,-0.9657343924045563,7500
119,bw,0,250.0,5.319230305504674e-12,2.1838195219064285,2.183819521901109,0.42222391469172654,0.7776944934602341,77.769449346165,2.183819543508399,2.1838195435030796,0.4222239092630943,0.7776944915260934,77.76944915275092,-0.9101063907146454,7500
119,bw,5,250.0,4.9999999999734595,2.222066181463199,-2.7779338185102604,0.4203688194326284,0.7742775923382355,77.4277592339645,2.222066201461896,-2.7779337985115635,0.4203688141054407,0.7742775905555116,77.42775905569214,-0.9101063907146454,7500
