rec_id,noise_rec,snr_target_db,fs_target,snr_in_db,snr_out_db,snr_improve_db,rmse,nrmse_std,prd_percent,n_samples_eval
202,bw,5,250.0,4.999999999781862,2.689572723112645,-2.3104272766692167,0.17617811951905304,0.7337048059736281,73.37048059766484,7500
202,bw,10,250.0,9.99999999926683,2.564170716410608,-7.435829282856222,0.17874013040883438,0.744374460683991,74.43744606870554,7500
202,bw,15,250.0,14.999999997638156,2.667809475726016,-12.332190521912139,0.17662010251025517,0.7355454718048271,73.5545471807855,7500
203,bw,0,250.0,2.796549653003632e-12,2.602422599008457,2.6024225990056604,0.37180039168679635,0.7411035097925673,74.11035097940275,7500
203,bw,5,250.0,4.999999999965486,2.5853828135293684,-2.414617186436118,0.3725304973602345,0.7425588172349552,74.25588172364178,7500
203,bw,10,250.0,9.9999999998475,2.6007354891287164,-7.399264510718783,0.37187261561124474,0.7412474725346636,74.1247472536124,7500
203,bw,15,250.0,14.999999999474392,2.616171234236715,-12.383828765237677,0.37121234547701915,0.7399313671059797,73.99313671074373,7500
205,bw,0,250.0,-1.0812039555130041e-10,6.265888152011727,6.265888152119848,0.08947443513307672,0.4860775826559611,48.60775826585713,7500
205,bw,5,250.0,4.999999999614733,6.56635400589008,1.566354006275347,0.08643222092799974,0.46955049171064167,46.95504917131632,7500
205,bw,10,250.0,9.999999998738321,6.654968953264606,-3.345031045473715,0.08555490733285509,0.46478440996980847,46.47844099723043,7500
205,bw,15,250.0,14.999999995966856,6.697470985697233,-8.302529010269623,0.08513729030409835,0.46251566945736905,46.25156694598527,7500
207,bw,0,250.0,-3.1293390617233463e-11,0.8158951232246214,0.8158951232559148,0.26475500401815966,0.9103433914404981,91.03433914435921,7500
207,bw,5,250.0,4.999999999857684,0.8126832582864008,-4.187316741571283,0.26485292312510883,0.9106800801170258,91.06800801201206,7500
207,bw,10,250.0,9.999999999506592,0.818528457412699,-9.181471542093893,0.264674749403071,0.910067441005682,91.00674410087751,7500
207,bw,15,250.0,14.999999998396351,0.8255625443465199,-14.174437454049832,0.2644604948327601,0.9093307401720498,90.93307401751402,7500
208,bw,0,250.0,6.295129701655296e-12,1.584935620479087,1.5849356204727918,0.4681395337348158,0.8332075929343202,83.32075929357858,7500
208,bw,5,250.0,4.999999999976548,1.649594701806893,-3.3504052981696546,0.4646675709061302,0.8270280981837546,82.70280981852092,7500
