rec_id,noise_rec,snr_target_db,fs_target,snr_in_db,snr_out_db,snr_improve_db,rmse,nrmse_std,prd_percent,n_samples_eval
107,bw,15,250.0,14.999999999831516,0.9155110864970262,-14.08448891333449,0.7681037089413201,0.8999625667579715,89.99625667590136,7500
108,bw,0,250.0,-1.5691440103291905e-10,2.0165306554534146,2.016530655610329,0.12419932851279894,0.792817936975429,79.28179369804316,7500
108,bw,5,250.0,4.999999999460433,2.026464919015662,-2.9735350804447713,0.12405735991729291,0.7919116901353521,79.19116901403488,7500
108,bw,10,250.0,9.99999999825038,2.0251401387820143,-7.974859859468367,0.12407628270805672,0.7920324824787153,79.2032482483713,7500
108,bw,15,250.0,14.999999994423858,2.025329894033198,-12.97467010039066,0.12407357211996516,0.79201517962463,79.20151796296274,7500
109,bw,0,250.0,-7.549719735652247e-12,1.947999414983042,1.9479994149905917,0.31697978713185493,0.7990979733964048,79.90979733983959,7500
109,bw,5,250.0,4.999999999932771,1.9051775609676402,-3.0948224389651307,0.3185463712348997,0.8030472920366415,80.30472920386427,7500
109,bw,10,250.0,9.999999999744047,1.8627002347837411,-8.137299764960305,0.32010800033244985,0.8069841192341753,80.69841192361864,7500
109,bw,15,250.0,14.99999999914724,1.8577125841616569,-13.142287414985583,0.3202918669737447,0.8074476423558336,80.74476423578454,7500
111,bw,0,250.0,-9.065546080415414e-11,2.9903874016949406,2.990387401785596,0.14037304266421702,0.7087296954813174,70.87296954848543,7500
111,bw,5,250.0,4.9999999996699644,2.9544982479351733,-2.045501751734791,0.14095424876258747,0.7116641479466338,71.16641479501857,7500
111,bw,10,250.0,9.999999998912974,2.9226872376610746,-7.0773127612519,0.14147142295414017,0.7142753096079701,71.42753096115348,7500
111,bw,15,250.0,14.999999996519165,2.896727085744198,-12.103272910774967,0.14189488141034726,0.7164133097326418,71.6413309736217,7500
112,bw,0,250.0,-9.60151928633725e-11,-1.896389725365707,-1.8963897252696917,0.24063252217222758,1.2439974389498745,124.39974389562313,7500
112,bw,5,250.0,4.999999999653012,-1.8442726970192247,-6.8442726966722365,0.2391930032210948,1.2365555608846672,123.65555608909862,7500
112,bw,10,250.0,9.999999998859368,-1.8046492898712851,-11.804649288730653,0.23810433442999823,1.2309274721468553,123.09274721531455,7500
112,bw,15,250.0,14.999999996349642,-1.7990530688602808,-16.79905306520992,0.23795097589397396,1.2301346548487897,123.01346548550757,7500
113,bw,0,250.0,-4.2198969936392344e-12,1.9115963080028515,1.9115963080070715,0.33943810057222046,0.8024540709007858,80.2454070902661,7500
113,bw,5,250.0,4.999999999943298,1.8887625402173263,-3.1112374597259715,0.3403316011360342,0.8045663652000286,80.45663652019086,7500
113,bw,10,250.0,9.999999999777334,1.8675002134008931,-8.13249978637644,0.34116572476850204,0.8065382885150011,80.65382885168857,7500
113,bw,15,250.0,14.999999999252509,1.8561773775549164,-13.143822621697593,0.34161075488205334,0.8075903690731078,80.75903690749949,7500
114,bw,0,250.0,-3.182680835641087e-10,1.3526429116355243,1.3526429119537924,0.09696077916056912,0.8557912749183847,85.57912749258507,7500
114,bw,5,250.0,4.999999998950191,1.3535506477704908,-3.6464493511797,0.0969506466113802,0.8557018434259437,85.5701843433409,7500
114,bw,10,250.0,9.999999996636852,1.3498391055041579,-8.650160891132694,0.09699208316295543,0.856067569027654,85.60675690351228,7500
114,bw,15,250.0,14.99999998932143,1.3531962311683985,-13.646803758153032,0.09695460263905431,0.8557367599560722,85.5736759963538,7500
115,bw,0,250.0,-2.129427911648189e-11,2.6141806345931586,2.6141806346144527,0.23986194951926695,0.7401009612325458,74.01009612348028,7500
115,bw,5,250.0,4.999999999889303,2.557985289863947,-2.4420147100253558,0.24141882196724912,0.7449047360604307,74.49047360627026,7500
115,bw,10,250.0,9.999999999606583,2.4337276150315597,-7.566272384575024,0.24489730738640106,0.7556377031171374,75.56377031194418,7500
115,bw,15,250.0,14.999999998712548,2.395537760249425,-12.604462238463123,0.24597643500141106,0.7589673824879679,75.89673824902826,7500
116,bw,0,250.0,7.867947799601143e-12,3.327507164325401,3.327507164317533,0.40700680922757615,0.6817492075215923,68.1749207522721,7500
116,bw,5,250.0,4.99999999998152,3.2499994842957647,-1.750000515685755,0.41065494706333905,0.6878599531456789,68.78599531468178,7500
116,bw,10,250.0,9.9999999998982,3.1446238252478147,-6.855376174650386,0.415667282309185,0.6962557723413655,69.62557723425184,7500
116,bw,15,250.0,14.999999999634726,3.097831535664935,-11.90216846396979,0.41791259154874294,0.7000167359419859,70.00167359431448,7500
117,bw,0,250.0,-6.22642136971257e-11,0.900411622847729,0.9004116229099932,0.2070745294416045,0.9015284132994392,90.1528413303319,7500
117,bw,5,250.0,4.999999999759744,-0.15261626184257945,-5.152616261602324,0.23376424081093242,1.0177258674580667,101.77258674624464,7500
117,bw,10,250.0,9.99999999919688,-0.20002886176580528,-10.200028860962686,0.23504374995986382,1.023296392505009,102.3296392509413,7500
117,bw,15,250.0,14.999999997416957,-0.21712615226684692,-15.217126149683804,0.23550686532874246,1.0253126311259808,102.53126311303932,7500
118,bw,0,250.0,-1.0848201835004753e-11,0.8505481924423488,0.850548192453197,0.3399180400395016,0.9067187370435522,90.67187370459429,7500
118,bw,5,250.0,4.999999999922333,0.7802498952360338,-4.219750104686299,0.34268029241180314,0.9140869425736787,91.40869425760887,7500
118,bw,10,250.0,9.999999999711038,0.7191399353305519,-9.280860064380487,0.3450997358038983,0.9205407178913227,92.05407178937497,7500
118,bw,15,250.0,14.999999999042856,0.7008376957376082,-14.299162303305248,0.34582767011879045,0.9224824556189614,92.24824556213937,7500
119,bw,0,250.0,5.319230305504674e-12,0.595945899589414,0.5959458995840948,0.5069165951579974,0.9336899947645485,93.36899947662484,7500
119,bw,5,250.0,4.9999999999734595,0.5614945985046862,-4.438505401468773,0.508931197792178,0.937400692620819,93.74006926225255,7500
119,bw,10,250.0,9.999999999872713,0.531759845338158,-9.468240154534556,0.5106764278567058,0.9406152329719867,94.0615232973699,7500
119,bw,15,250.0,14.999999999554127,0.5349638127478764,-14.465036186806252,0.510488089187219,0.9402683318584568,94.02683318601683,7500
121,bw,0,250.0,-1.9561864822810764e-11,-0.19379869835408045,-0.1937986983345186,0.3385748530665376,1.022562671713871,102.25626717169236,7500
121,bw,5,250.0,4.99999999989478,-0.26204605372619144,-5.262046053620971,0.3412456048040386,1.030628867438238,103.06288674413148,7500
121,bw,10,250.0,9.999999999623906,-0.3169350922415015,-10.316935091865407,0.3434088778119125,1.037162377551416,103.71623775545122,7500
121,bw,15,250.0,14.999999998767331,-0.32768951438103855,-15.32768951314837,0.34383433236859307,1.0384473340218443,103.84473340249443,7500
122,bw,0,250.0,-1.515054882704512e-11,0.5808453616528759,0.5808453616680265,0.32851740564469895,0.9353146394117603,93.53146394143926,7500
122,bw,5,250.0,4.99999999990873,0.3211204013615676,-4.678879598547162,0.3384890566347105,0.963704706390889,96.3704706393601,7500
122,bw,10,250.0,9.99999999966802,0.23756673364466746,-9.762433266023352,0.3417608537138266,0.9730197674887219,97.30197674914601,7500
122,bw,15,250.0,14.999999998906828,0.2249734594999164,-14.775026539406912,0.3422567165230429,0.9744315275252706,97.4431527528013,7500
123,bw,0,250.0,-3.174566019905024e-11,1.9357563832537852,1.935756383285531,0.2317112195935123,0.8002251210399612,80.02251210426927,7500
123,bw,5,250.0,4.999999999856254,1.8637377481265722,-3.1362622517296814,0.23364042891900288,0.806887732236391,80.68877322391452,7500
123,bw,10,250.0,9.999999999502071,1.7983204182578871,-8.201679581244184,0.2354067227868715,0.8129877075707181,81.29877075734932,7500
